CustomerID,NIK,Annual_Income,Spending_Score,Profession,Work_Experience,Family_Size,province,city,district,gender,birth_datetime,birthday,age,regist_code,birth_year,generation
1287,6212056710050013,62651000.0,13,Entertainment,0.0,2,KALIMANTAN TENGAH,KAB. MURUNG RAYA,Sumber Barito,Female,2005-10-27,27 October 2005,18,13,2005,Gen. Z (Zoomers)
1288,7404114312690019,179546000.0,4,Homemaker,8.0,4,SULAWESI TENGGARA,KAB. BUTON,Pasarwajo,Female,1969-12-03,03 December 1969,54,19,1969,Gen. X
1293,1702170305990013,70733000.0,63,Artist,5.0,3,BENGKULU,KAB. REJANG LEBONG,Curup Timur,Male,1999-05-03,03 May 1999,24,13,1999,Gen. Z (Zoomers)
1294,1706045111760009,187898000.0,89,Artist,6.0,2,BENGKULU,KAB. MUKO MUKO,Pondok Suguh,Female,1976-11-11,11 November 1976,47,9,1976,Gen. X
1295,3320116106830016,116001000.0,55,Engineer,1.0,4,JAWA TENGAH,KAB. JEPARA,Tahunan,Female,1983-06-21,21 June 1983,40,16,1983,Gen. Y (Millenials)
1296,3523131406550011,87040000.0,4,Artist,9.0,1,JAWA TIMUR,KAB. TUBAN,Merakurak,Male,1955-06-14,14 June 1955,68,11,1955,Boomers
1297,7505055003050005,180956000.0,74,Artist,2.0,2,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,Female,2005-03-10,10 March 2005,18,5,2005,Gen. Z (Zoomers)
1299,5301043004890009,76979000.0,46,Lawyer,1.0,3,NUSA TENGGARA TIMUR,KAB. KUPANG,Semau,Male,1989-04-30,30 April 1989,34,9,1989,Gen. Y (Millenials)
1301,9112174911620015,146350000.0,43,Artist,1.0,3,PAPUA,KAB PEGUNUNGAN BINTANG,Kawor,Female,1962-11-09,09 November 1962,61,15,1962,Boomers
1303,1213121201710009,80605000.0,20,Doctor,1.0,6,SUMATERA UTARA,KAB. MANDAILING NATAL,Muara Sipongi,Male,1971-01-12,12 January 1971,52,9,1971,Gen. X
1304,6171040301830012,171949000.0,11,Doctor,1.0,6,KALIMANTAN BARAT,KOTA PONTIANAK,Pontianak Utara,Male,1983-01-03,03 January 1983,40,12,1983,Gen. Y (Millenials)
1306,7504136903780016,177368000.0,96,Healthcare,1.0,2,GORONTALO,KAB. PAHUWATO,Popayato Barat,Female,1978-03-29,29 March 1978,45,16,1978,Gen. X
1308,1804091103000012,93841000.0,25,Lawyer,0.0,7,LAMPUNG,KAB. LAMPUNG BARAT,Suoh,Male,2000-03-11,11 March 2000,23,12,2000,Gen. Z (Zoomers)
1312,3506087001880008,144485000.0,15,Entertainment,0.0,4,JAWA TIMUR,KAB. KEDIRI,Puncu,Female,1988-01-30,30 January 1988,35,8,1988,Gen. Y (Millenials)
1313,1810035911840013,158638000.0,78,Healthcare,2.0,5,LAMPUNG,KAB. PRINGSEWU,Ambarawa,Female,1984-11-19,19 November 1984,39,13,1984,Gen. Y (Millenials)
1317,5303015105900005,109396000.0,17,Not Employed,1.0,2,NUSA TENGGARA TIMUR,KAB. TIMOR TENGAH UTARA,Miomafo Timur,Female,1990-05-11,11 May 1990,33,5,1990,Gen. Y (Millenials)
1320,6203034802750016,118285000.0,69,Doctor,8.0,4,KALIMANTAN TENGAH,KAB. KAPUAS,Kapuas Timur,Female,1975-02-08,08 February 1975,48,16,1975,Gen. X
1322,1302174505950012,178285000.0,91,Artist,4.0,7,SUMATERA BARAT,KAB. SOLOK,Hiliran Gumanti,Female,1995-05-05,05 May 1995,28,12,1995,Gen. Y (Millenials)
1324,9111030404960014,82474000.0,31,Artist,9.0,3,PAPUA,KAB. KEEROM,Senggi,Male,1996-04-04,04 April 1996,27,14,1996,Gen. Y (Millenials)
1327,8107022210050016,77873000.0,49,Executive,6.0,5,MALUKU,KAB. KEPULAUAN ARU,Aru Selatan,Male,2005-10-22,22 October 2005,18,16,2005,Gen. Z (Zoomers)
1328,3529240403810016,53392000.0,89,Artist,6.0,4,JAWA TIMUR,KAB. SUMENEP,Arjasa,Male,1981-03-04,04 March 1981,42,16,1981,Gen. Y (Millenials)
1329,1809032107730010,168898000.0,41,Artist,9.0,7,LAMPUNG,KAB. PESAWARAN,Tegineneng,Male,1973-07-21,21 July 1973,50,10,1973,Gen. X
1332,3217110108000019,132183000.0,76,Artist,10.0,3,JAWA BARAT,KAB. BANDUNG BARAT,Cililin,Male,2000-08-01,01 August 2000,23,19,2000,Gen. Z (Zoomers)
1335,2101140809810015,94844000.0,64,Not Employed,7.0,6,KEPULAUAN RIAU,KAB. BINTAN,Bintan Pesisir,Male,1981-09-08,08 September 1981,42,15,1981,Gen. Y (Millenials)
1340,5204076207780012,125677000.0,36,Entertainment,5.0,2,NUSA TENGGARA BARAT,KAB. SUMBAWA,Batu Lanteh,Female,1978-07-22,22 July 1978,45,12,1978,Gen. X
1341,1206166808000003,127971000.0,56,Artist,1.0,5,SUMATERA UTARA,KAB. KARO,Naman Teran,Female,2000-08-28,28 August 2000,23,3,2000,Gen. Z (Zoomers)
1342,7405251909850014,76103000.0,62,Executive,9.0,3,SULAWESI TENGGARA,KAB. KONAWE SELATAN,Andoolo Barat,Male,1985-09-19,19 September 1985,38,14,1985,Gen. Y (Millenials)
1343,3318186607780015,114741000.0,96,Artist,0.0,5,JAWA TENGAH,KAB. PATI,Cluwak,Female,1978-07-26,26 July 1978,45,15,1978,Gen. X
1346,5311011811870002,75178000.0,41,Entertainment,1.0,7,NUSA TENGGARA TIMUR,KAB. SUMBA TIMUR,Kota Waingapu,Male,1987-11-18,18 November 1987,36,2,1987,Gen. Y (Millenials)
1350,9103070308900004,170959000.0,75,Artist,0.0,4,PAPUA,KAB. JAYAPURA,Nimboran,Male,1990-08-03,03 August 1990,33,4,1990,Gen. Y (Millenials)
1351,3207290904550018,135076000.0,60,Engineer,1.0,5,JAWA BARAT,KAB. CIAMIS,Cimaragas,Male,1955-04-09,09 April 1955,68,18,1955,Boomers
1355,5301175508800006,124256000.0,67,Marketing,1.0,7,NUSA TENGGARA TIMUR,KAB. KUPANG,Amarasi Barat,Female,1980-08-15,15 August 1980,43,6,1980,Gen. X
1356,3171015008590005,89972000.0,92,Artist,10.0,6,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,Gambir,Female,1959-08-10,10 August 1959,64,5,1959,Boomers
1359,6471011706750012,167517000.0,27,Artist,2.0,7,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Balikpapan Timur,Male,1975-06-17,17 June 1975,48,12,1975,Gen. X
1360,1406125608590004,77914000.0,11,Artist,1.0,6,RIAU,KAB. ROKAN HULU,Kabun,Female,1959-08-16,16 August 1959,64,4,1959,Boomers
1362,1672035511710006,86365000.0,70,Engineer,1.0,7,SUMATERA SELATAN,KOTA PAGAR ALAM,Dempo Utara,Female,1971-11-15,15 November 1971,52,6,1971,Gen. X
1364,7107075112790012,131091000.0,62,Artist,4.0,1,SULAWESI UTARA,KAB. MINAHASA TENGGARA,Touluaan Selatan,Female,1979-12-11,11 December 1979,43,12,1979,Gen. X
1366,5302155012730003,117076000.0,45,Doctor,1.0,2,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,Boking,Female,1973-12-10,10 December 1973,49,3,1973,Gen. X
1367,1225021604700009,150925000.0,1,Healthcare,1.0,2,SUMATERA UTARA,KAB. NIAS BARAT,Sirombu,Male,1970-04-16,16 April 1970,53,9,1970,Gen. X
1368,3214145505920008,149379000.0,100,Lawyer,0.0,3,JAWA BARAT,KAB. PURWAKARTA,Cibatu,Female,1992-05-15,15 May 1992,31,8,1992,Gen. Y (Millenials)
1369,6202114401920005,138644000.0,94,Engineer,4.0,3,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,Teluk Sampit,Female,1992-01-04,04 January 1992,31,5,1992,Gen. Y (Millenials)
1371,3308022204960019,84658000.0,66,Lawyer,4.0,6,JAWA TENGAH,KAB. MAGELANG,Borobudur,Male,1996-04-22,22 April 1996,27,19,1996,Gen. Y (Millenials)
1374,7103190501590011,186203000.0,73,Artist,10.0,5,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Tabukan Selatan Tengah,Male,1959-01-05,05 January 1959,64,11,1959,Boomers
1378,5313091408870014,163845000.0,84,Doctor,5.0,7,NUSA TENGGARA TIMUR,KAB. LEMBATA,Ile Ape Timur,Male,1987-08-14,14 August 1987,36,14,1987,Gen. Y (Millenials)
1381,3306086210020003,123904000.0,91,Artist,7.0,5,JAWA TENGAH,KAB. PURWOREJO,Bayan,Female,2002-10-22,22 October 2002,21,3,2002,Gen. Z (Zoomers)
1382,3604234403610007,89801000.0,88,Artist,5.0,4,BANTEN,KAB. SERANG,Cikeusal,Female,1961-03-04,04 March 1961,62,7,1961,Boomers
1384,3511016408890017,55690000.0,4,Marketing,4.0,6,JAWA TIMUR,KAB. BONDOWOSO,Maesan,Female,1989-08-24,24 August 1989,34,17,1989,Gen. Y (Millenials)
1385,3324194412730001,104467000.0,72,Not Employed,5.0,1,JAWA TENGAH,KAB. KENDAL,Ngampel,Female,1973-12-04,04 December 1973,50,1,1973,Gen. X
1386,7101351003840011,100419000.0,19,Artist,5.0,4,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Dumoga Tengah,Male,1984-03-10,10 March 1984,39,11,1984,Gen. Y (Millenials)
1388,3511171301840002,118554000.0,1,Lawyer,4.0,6,JAWA TIMUR,KAB. BONDOWOSO,Pakem,Male,1984-01-13,13 January 1984,39,2,1984,Gen. Y (Millenials)
1390,6311036503550013,75561000.0,87,Healthcare,5.0,3,KALIMANTAN SELATAN,KAB. BALANGAN,Awayan,Female,1955-03-25,25 March 1955,68,13,1955,Boomers
1392,3217095111880012,111871000.0,30,Doctor,10.0,1,JAWA BARAT,KAB. BANDUNG BARAT,Batujajar,Female,1988-11-11,11 November 1988,35,12,1988,Gen. Y (Millenials)
1394,3511235505760019,121267000.0,58,Engineer,1.0,1,JAWA TIMUR,KAB. BONDOWOSO,Jambesari Darus Sholah,Female,1976-05-15,15 May 1976,47,19,1976,Gen. X
1395,6408164403750003,151519000.0,93,Artist,7.0,2,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,Karangan,Female,1975-03-04,04 March 1975,48,3,1975,Gen. X
1396,1223016907890016,105448000.0,40,Artist,0.0,5,SUMATERA UTARA,KAB. LABUHANBATU UTARA,Kualuh Hulu,Female,1989-07-29,29 July 1989,34,16,1989,Gen. Y (Millenials)
1397,3212094411030008,92048000.0,91,Healthcare,1.0,1,JAWA BARAT,KAB. INDRAMAYU,Krangkeng,Female,2003-11-04,04 November 2003,20,8,2003,Gen. Z (Zoomers)
1398,6201020208620002,99980000.0,94,Healthcare,10.0,1,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,Arut Selatan,Male,1962-08-02,02 August 1962,61,2,1962,Boomers
1401,1175044505710004,82478000.0,95,Executive,10.0,1,ACEH,KOTA SUBULUSSALAM,Sultan Daulat,Female,1971-05-05,05 May 1971,52,4,1971,Gen. X
1404,1301056304650017,119366000.0,94,Engineer,4.0,2,SUMATERA BARAT,KAB. PESISIR SELATAN,IV Jurai,Female,1965-04-23,23 April 1965,58,17,1965,Gen. X
1407,1111064212560004,118348000.0,94,Engineer,1.0,7,ACEH,KAB. BIREUEN,Makmur,Female,1956-12-02,02 December 1956,67,4,1956,Boomers
1408,3322152912670019,137428000.0,87,Artist,0.0,2,JAWA TENGAH,KAB. SEMARANG,Pringapus,Male,1967-12-29,29 December 1967,55,19,1967,Gen. X
1409,7308244712610018,106982000.0,53,Entertainment,1.0,7,SULAWESI SELATAN,KAB. BONE,Amali,Female,1961-12-07,07 December 1961,61,18,1961,Boomers
1411,2105027006850010,120825000.0,24,Executive,9.0,7,KEPULAUAN RIAU,KAB. KEPULAUAN ANAMBAS,Palmatak,Female,1985-06-30,30 June 1985,38,10,1985,Gen. Y (Millenials)
1412,8102144401720009,58006000.0,83,Executive,1.0,5,MALUKU,KAB. MALUKU TENGGARA,Kei Kecil Barat,Female,1972-01-04,04 January 1972,51,9,1972,Gen. X
1413,1708050410030003,106941000.0,73,Artist,1.0,1,BENGKULU,KAB. KEPAHIANG,Merigi,Male,2003-10-04,04 October 2003,20,3,2003,Gen. Z (Zoomers)
1414,3401071612800008,129782000.0,31,Entertainment,1.0,2,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,Pengasih,Male,1980-12-16,16 December 1980,42,8,1980,Gen. X
1416,5321104610690017,79925000.0,30,Healthcare,0.0,3,NUSA TENGGARA TIMUR,KAB. MALAKA,Kobalima Timur,Female,1969-10-06,06 October 1969,54,17,1969,Gen. X
1417,7309142604000013,112089000.0,74,Healthcare,7.0,7,SULAWESI SELATAN,KAB. MAROS,Turikale,Male,2000-04-26,26 April 2000,23,13,2000,Gen. Z (Zoomers)
1419,1201135305590014,146794000.0,90,Healthcare,8.0,3,SUMATERA UTARA,KAB. TAPANULI TENGAH,Sitahuis,Female,1959-05-13,13 May 1959,64,14,1959,Boomers
1420,1205086802680017,75033000.0,30,Engineer,5.0,5,SUMATERA UTARA,KAB. LANGKAT,Wampu,Female,1968-02-28,28 February 1968,55,17,1968,Gen. X
1422,1214154301030009,124852000.0,39,Healthcare,5.0,5,SUMATERA UTARA,KAB. NIAS SELATAN,Aramo,Female,2003-01-03,03 January 2003,20,9,2003,Gen. Z (Zoomers)
1424,9212036403700017,145678000.0,55,Executive,0.0,1,PAPUA BARAT,KAB. PEGUNUNGAN ARFAK,Membey,Female,1970-03-24,24 March 1970,53,17,1970,Gen. X
1426,9102286811730001,136660000.0,48,Entertainment,1.0,3,PAPUA,KAB. JAYAWIJAYA,Wolo,Female,1973-11-28,28 November 1973,50,1,1973,Gen. X
1428,5302062202860007,62893000.0,29,Executive,1.0,5,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,Amanuban Selatan,Male,1986-02-22,22 February 1986,37,7,1986,Gen. Y (Millenials)
1430,5313060212940008,145934000.0,40,Marketing,10.0,2,NUSA TENGGARA TIMUR,KAB. LEMBATA,Omesuri,Male,1994-12-02,02 December 1994,29,8,1994,Gen. Y (Millenials)
1431,6203036607690019,119223000.0,58,Lawyer,10.0,7,KALIMANTAN TENGAH,KAB. KAPUAS,Kapuas Timur,Female,1969-07-26,26 July 1969,54,19,1969,Gen. X
1433,3321096812980018,136146000.0,98,Artist,6.0,6,JAWA TENGAH,KAB. DEMAK,Karanganyar,Female,1998-12-28,28 December 1998,24,18,1998,Gen. Z (Zoomers)
1436,1373045910050016,82812000.0,1,Artist,6.0,2,SUMATERA BARAT,KOTA SAWAHLUNTO,Talawi,Female,2005-10-19,19 October 2005,18,16,2005,Gen. Z (Zoomers)
1438,1704130310020016,159572000.0,42,Healthcare,5.0,5,BENGKULU,KAB. KAUR,Lungkang Kule,Male,2002-10-03,03 October 2002,21,16,2002,Gen. Z (Zoomers)
1440,9108335311740003,176954000.0,57,Artist,5.0,6,PAPUA,KAB. PANIAI,Aweida,Female,1974-11-13,13 November 1974,49,3,1974,Gen. X
1441,1209221411650015,85908000.0,99,Artist,5.0,4,SUMATERA UTARA,KAB. ASAHAN,Rahunig,Male,1965-11-14,14 November 1965,58,15,1965,Gen. X
1443,7405126604680005,123045000.0,56,Engineer,7.0,3,SULAWESI TENGGARA,KAB. KONAWE SELATAN,Lalembuu,Female,1968-04-26,26 April 1968,55,5,1968,Gen. X
1444,3207176312920001,161211000.0,10,Lawyer,9.0,1,JAWA BARAT,KAB. CIAMIS,Lakbok,Female,1992-12-23,23 December 1992,30,1,1992,Gen. Y (Millenials)
1445,3203026104640010,81702000.0,27,Marketing,6.0,4,JAWA BARAT,KAB. CIANJUR,Warungkondang,Female,1964-04-21,21 April 1964,59,10,1964,Boomers
1446,3526074906980003,173043000.0,3,Artist,8.0,6,JAWA TIMUR,KAB. BANGKALAN,Klampis,Female,1998-06-09,09 June 1998,25,3,1998,Gen. Z (Zoomers)
1447,7326161107600017,126380000.0,90,Artist,6.0,1,SULAWESI SELATAN,KAB. TORAJA UTARA,Tondon,Male,1960-07-11,11 July 1960,63,17,1960,Boomers
1448,7317155910630002,128205000.0,27,Healthcare,6.0,5,SULAWESI SELATAN,KAB. LUWU,Walenrang Barat,Female,1963-10-19,19 October 1963,60,2,1963,Boomers
1449,1213115905820013,181355000.0,73,Artist,10.0,3,SUMATERA UTARA,KAB. MANDAILING NATAL,Ulu Pungkut,Female,1982-05-19,19 May 1982,41,13,1982,Gen. Y (Millenials)
1453,2103225603800011,132701000.0,70,Healthcare,5.0,2,KEPULAUAN RIAU,KAB. NATUNA,Suak Midai,Female,1980-03-16,16 March 1980,43,11,1980,Gen. X
1454,1308196002600001,116095000.0,8,Artist,5.0,1,SUMATERA BARAT,KAB. PASAMAN,Rao Selatan,Female,1960-02-20,20 February 1960,63,1,1960,Boomers
1456,7503021007690004,136417000.0,45,Healthcare,9.0,6,GORONTALO,KAB. BONE BOLANGO,Kabila,Male,1969-07-10,10 July 1969,54,4,1969,Gen. X
1457,1114052606960002,80783000.0,82,Artist,9.0,3,ACEH,KAB. ACEH JAYA,Jaya,Male,1996-06-26,26 June 1996,27,2,1996,Gen. Y (Millenials)
1458,1173040811950001,182580000.0,60,Executive,6.0,6,ACEH,KOTA LHOKSEUMAWE,Muara Satu,Male,1995-11-08,08 November 1995,28,1,1995,Gen. Y (Millenials)
1466,9271040412630019,179503000.0,9,Artist,4.0,3,PAPUA BARAT,KOTA SORONG,Sorong Kepulauan,Male,1963-12-04,04 December 1963,60,19,1963,Boomers
1468,6409026512580010,75685000.0,19,Marketing,7.0,3,KALIMANTAN TIMUR,KAB. PENAJAM PASER UTARA,Waru,Female,1958-12-25,25 December 1958,64,10,1958,Boomers
1469,6210056811740004,85374000.0,45,Artist,8.0,5,KALIMANTAN TENGAH,KAB. GUNUNG MAS,Rungan,Female,1974-11-28,28 November 1974,49,4,1974,Gen. X
1471,1801242010980019,182292000.0,78,Artist,7.0,5,LAMPUNG,KAB. LAMPUNG SELATAN,Way Panji,Male,1998-10-20,20 October 1998,25,19,1998,Gen. Z (Zoomers)
1473,3217105903650017,127833000.0,2,Artist,7.0,7,JAWA BARAT,KAB. BANDUNG BARAT,Cihampelas,Female,1965-03-19,19 March 1965,58,17,1965,Gen. X
1476,1107211210610004,113306000.0,4,Executive,5.0,6,ACEH,KAB. PIDIE,Tiro/Truseb,Male,1961-10-12,12 October 1961,62,4,1961,Boomers
1477,3529030402030009,84008000.0,77,Artist,8.0,4,JAWA TIMUR,KAB. SUMENEP,Manding,Male,2003-02-04,04 February 2003,20,9,2003,Gen. Z (Zoomers)
1482,6171034807980010,165978000.0,42,Artist,7.0,3,KALIMANTAN BARAT,KOTA PONTIANAK,Pontianak Barat,Female,1998-07-08,08 July 1998,25,10,1998,Gen. Z (Zoomers)
1483,3217136111060006,149727000.0,78,Artist,7.0,3,JAWA BARAT,KAB. BANDUNG BARAT,Rongga,Female,2006-11-21,21 November 2006,17,6,2006,Gen. Z (Zoomers)
1484,1203055410040005,147052000.0,86,Not Employed,9.0,4,SUMATERA UTARA,KAB. TAPANULI SELATAN,Saipar Dolok Hole,Female,2004-10-14,14 October 2004,19,5,2004,Gen. Z (Zoomers)
1485,7408146412640018,113389000.0,79,Doctor,4.0,6,SULAWESI TENGGARA,KAB. KOLAKA UTARA,Tiwu,Female,1964-12-24,24 December 1964,58,18,1964,Boomers
1486,3211101307930009,111690000.0,73,Entertainment,10.0,4,JAWA BARAT,KAB. SUMEDANG,Buahdua,Male,1993-07-13,13 July 1993,30,9,1993,Gen. Y (Millenials)
1487,1307084605600010,184830000.0,60,Doctor,9.0,3,SUMATERA BARAT,KAB. LIMA PULUH KOTA,Gunuang Omeh,Female,1960-05-06,06 May 1960,63,10,1960,Boomers
1488,3301246903000010,91549000.0,23,Artist,4.0,3,JAWA TENGAH,KAB. CILACAP,Kampung Laut,Female,2000-03-29,29 March 2000,23,10,2000,Gen. Z (Zoomers)
1492,3501095210950008,96207000.0,67,Artist,5.0,5,JAWA TIMUR,KAB. PACITAN,Tegalombo,Female,1995-10-12,12 October 1995,28,8,1995,Gen. Y (Millenials)
1493,3403161906020004,85339000.0,6,Doctor,4.0,7,DAERAH ISTIMEWA YOGYAKARTA,KAB. GUNUNGKIDUL,Girisubo,Male,2002-06-19,19 June 2002,21,4,2002,Gen. Z (Zoomers)
1494,6106236410980006,111942000.0,7,Artist,5.0,5,KALIMANTAN BARAT,KAB. KAPUAS HULU,Puring Kencana,Female,1998-10-24,24 October 1998,25,6,1998,Gen. Z (Zoomers)
1495,3211074104750012,157003000.0,45,Engineer,5.0,4,JAWA BARAT,KAB. SUMEDANG,Conggeang,Female,1975-04-01,01 April 1975,48,12,1975,Gen. X
1496,1302064805700004,117123000.0,23,Artist,9.0,7,SUMATERA BARAT,KAB. SOLOK,Lembang Jaya,Female,1970-05-08,08 May 1970,53,4,1970,Gen. X
1498,3509082509900010,157358000.0,52,Healthcare,7.0,4,JAWA TIMUR,KAB. JEMBER,Puger,Male,1990-09-25,25 September 1990,33,10,1990,Gen. Y (Millenials)
1501,1509071602830008,67768000.0,15,Doctor,10.0,6,JAMBI,KAB. TEBO,Rimbo Ulu,Male,1983-02-16,16 February 1983,40,8,1983,Gen. Y (Millenials)
1502,1117011907890003,171353000.0,34,Doctor,8.0,4,ACEH,KAB. BENER MERIAH,Pintu Rime Gayo,Male,1989-07-19,19 July 1989,34,3,1989,Gen. Y (Millenials)
1503,3602124303600012,116971000.0,76,Executive,7.0,5,BANTEN,KAB. LEBAK,Sajira,Female,1960-03-03,03 March 1960,63,12,1960,Boomers
1506,1201096404600017,88720000.0,100,Artist,10.0,1,SUMATERA UTARA,KAB. TAPANULI TENGAH,Sosorgadong,Female,1960-04-24,24 April 1960,63,17,1960,Boomers
1509,1274012411040015,179269000.0,93,Entertainment,6.0,3,SUMATERA UTARA,KOTA TANJUNG BALAI,Tanjung Balai Selatan,Male,2004-11-24,24 November 2004,19,15,2004,Gen. Z (Zoomers)
1511,3523201003850010,174594000.0,56,Executive,8.0,2,JAWA TIMUR,KAB. TUBAN,Grabagan,Male,1985-03-10,10 March 1985,38,10,1985,Gen. Y (Millenials)
1513,6202146201930011,73107000.0,48,Artist,9.0,1,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,Telawang,Female,1993-01-22,22 January 1993,30,11,1993,Gen. Y (Millenials)
1515,3314181605020011,163509000.0,21,Healthcare,10.0,1,JAWA TENGAH,KAB. SRAGEN,Gesi,Male,2002-05-16,16 May 2002,21,11,2002,Gen. Z (Zoomers)
1518,3371010205830014,156411000.0,70,Artist,6.0,5,JAWA TENGAH,KOTA MAGELANG,Magelang Selatan,Male,1983-05-02,02 May 1983,40,14,1983,Gen. Y (Millenials)
1520,6411024902600019,106691000.0,79,Healthcare,9.0,3,KALIMANTAN TIMUR,KAB. MAHAKAM ULU,Long Hubung,Female,1960-02-09,09 February 1960,63,19,1960,Boomers
1521,9107033009970006,144832000.0,42,Artist,5.0,3,PAPUA,KAB. PUNCAK JAYA,Ilu,Male,1997-09-30,30 September 1997,26,6,1997,Gen. Z (Zoomers)
1522,7501180907940010,132297000.0,53,Entertainment,8.0,1,GORONTALO,KAB. GORONTALO,Tilango,Male,1994-07-09,09 July 1994,29,10,1994,Gen. Y (Millenials)
1524,2171100404950002,157383000.0,13,Lawyer,8.0,2,KEPULAUAN RIAU,KOTA BATAM,Batam Kota,Male,1995-04-04,04 April 1995,28,2,1995,Gen. Y (Millenials)
1530,7505075210810017,152547000.0,56,Artist,7.0,4,GORONTALO,KAB. GORONTALO UTARA,Tomolito,Female,1981-10-12,12 October 1981,42,17,1981,Gen. Y (Millenials)
1531,6402130605800004,85347000.0,9,Doctor,1.0,1,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,Samboja,Male,1980-05-06,06 May 1980,43,4,1980,Gen. X
1533,3574033107050013,107794000.0,17,Engineer,0.0,5,JAWA TIMUR,KOTA PROBOLINGGO,Mayangan,Male,2005-07-31,31 July 2005,18,13,2005,Gen. Z (Zoomers)
1534,3273190805840018,152566000.0,11,Entertainment,1.0,7,JAWA BARAT,KOTA BANDUNG,Sumur Bandung,Male,1984-05-08,08 May 1984,39,18,1984,Gen. Y (Millenials)
1535,6474015504820003,91715000.0,99,Entertainment,0.0,3,KALIMANTAN TIMUR,KOTA BONTANG,Bontang Utara,Female,1982-04-15,15 April 1982,41,3,1982,Gen. Y (Millenials)
1536,3173086602630003,99222000.0,48,Artist,1.0,6,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,Kembangan,Female,1963-02-26,26 February 1963,60,3,1963,Boomers
1537,3202225312840009,70280000.0,99,Engineer,0.0,4,JAWA BARAT,KAB. SUKABUMI,Ciemas,Female,1984-12-13,13 December 1984,38,9,1984,Gen. Y (Millenials)
1542,9105092509730002,187545000.0,61,Executive,4.0,6,PAPUA,KAB. KEPULAUAN YAPEN,Teluk Ampimoi,Male,1973-09-25,25 September 1973,50,2,1973,Gen. X
1545,3319055905960001,115438000.0,37,Artist,0.0,6,JAWA TENGAH,KAB. KUDUS,Mejobo,Female,1996-05-19,19 May 1996,27,1,1996,Gen. Y (Millenials)
1547,1802196307620001,180341000.0,75,Healthcare,1.0,3,LAMPUNG,KAB. LAMPUNG TENGAH,Pubian,Female,1962-07-23,23 July 1962,61,1,1962,Boomers
1553,1471116602890014,100621000.0,3,Healthcare,1.0,1,RIAU,KOTA PEKANBARU,Payung Sekaki,Female,1989-02-26,26 February 1989,34,14,1989,Gen. Y (Millenials)
1557,7472046309750008,70844000.0,22,Entertainment,0.0,3,SULAWESI TENGGARA,KOTA BAU BAU,Bungi,Female,1975-09-23,23 September 1975,48,8,1975,Gen. X
1558,1109081801980007,100964000.0,96,Marketing,1.0,6,ACEH,KAB. SIMEULUE,Alapan,Male,1998-01-18,18 January 1998,25,7,1998,Gen. Z (Zoomers)
1564,7102205206670001,138864000.0,93,Artist,0.0,5,SULAWESI UTARA,KAB. MINAHASA,Kakas Barat,Female,1967-06-12,12 June 1967,56,1,1967,Gen. X
1568,3304115712850017,181108000.0,32,Homemaker,1.0,1,JAWA TENGAH,KAB. BANJARNEGARA,Rakit,Female,1985-12-17,17 December 1985,37,17,1985,Gen. Y (Millenials)
1569,3518122208860009,87764000.0,59,Engineer,9.0,7,JAWA TIMUR,KAB. NGANJUK,Sukomoro,Male,1986-08-22,22 August 1986,37,9,1986,Gen. Y (Millenials)
1570,6302175707820005,102543000.0,54,Artist,7.0,3,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Hilir,Female,1982-07-17,17 July 1982,41,5,1982,Gen. Y (Millenials)
1572,9204095111660009,81802000.0,29,Homemaker,9.0,1,PAPUA BARAT,KAB. SORONG SELATAN,Kokoda,Female,1966-11-11,11 November 1966,57,9,1966,Gen. X
1574,3512026003640011,163179000.0,19,Healthcare,1.0,7,JAWA TIMUR,KAB. SITUBONDO,Besuki,Female,1964-03-20,20 March 1964,59,11,1964,Boomers
1576,3206101802680003,63683000.0,34,Healthcare,3.0,1,JAWA BARAT,KAB. TASIKMALAYA,Culamega,Male,1968-02-18,18 February 1968,55,3,1968,Gen. X
1581,3209022311680003,148875000.0,99,Artist,0.0,4,JAWA BARAT,KAB. CIREBON,Ciledug,Male,1968-11-23,23 November 1968,55,3,1968,Gen. X
1583,9171010403900001,109223000.0,43,Engineer,1.0,5,PAPUA,KOTA JAYAPURA,Jayapura Utara,Male,1990-03-04,04 March 1990,33,1,1990,Gen. Y (Millenials)
1585,3512134401960002,101948000.0,31,Artist,0.0,5,JAWA TIMUR,KAB. SITUBONDO,Asembagus,Female,1996-01-04,04 January 1996,27,2,1996,Gen. Y (Millenials)
